DISNO,STATEA,NAMEA,STATEB,NAMEB,STRTDAY,STRTMNTH,STRTYR,YEAR,ENDDAY,ENDMNTH,ENDYEAR,OUTCOME,SETTLMNT,FATLEV,HIGHACT,HIHOST,RECIP,NOINIT,NOTARG,STDAYA,STMNTHA,STYEARA,ENDDAYA,ENDMNTHA,ENDYEARA,SIDEAA,REVSTATA,REVTYPEA,FATALEVA,HIGHMCAA,HIHOSTA,ORIGNATA,STDAYB,STMNTHB,STYEARB,ENDDAYB,ENDMNTHB,ENDYEARB,SIDEAB,REVSTATEB,REVTYPEB,FATALEVB,HIGHMCAB,HIHOSTB,ORIGNATB,ROLEA,ROLEB,WAR,Durindx,Cumdurat,Duration,MID3HIact,MID3HIA,MID3HIB
3511,651,EGY,740,JPN,24,2,1945,1945,14,8,1945,5,3,0,20,4,0,1,2,24,2,1945,14,8,1945,1,0,0,0,20,4,1,24,2,1945,14,8,1945,0,0,0,0,1,1,1,1,3,0,1,172,172,18,18,0
3512,630,IRN,740,JPN,1,3,1945,1945,14,8,1945,5,3,0,20,4,0,1,1,1,3,1945,14,8,1945,1,0,0,0,20,4,1,1,3,1945,14,8,1945,0,0,0,0,1,1,1,1,3,0,1,167,167,18,18,0
3513,41,HAI,255,GMY,12,12,1941,1941,24,6,1942,0,0,0,20,4,1,1,6,12,12,1941,12,12,1941,1,0,0,0,20,4,1,12,12,1941,12,12,1941,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3513,41,HAI,255,GMY,12,12,1941,1942,24,6,1942,5,3,0,20,4,1,1,6,12,12,1941,12,12,1941,1,0,0,0,20,4,1,12,12,1941,12,12,1941,0,0,0,0,1,1,0,1,4,0,2,365,346,18,18,0
3513,41,HAI,310,HUN,24,12,1941,1941,24,6,1942,0,0,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,1,1,0,1,4,0,1,7,7,18,18,0
3513,41,HAI,310,HUN,24,12,1941,1942,24,6,1942,5,3,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,1,1,0,1,4,0,2,365,358,18,18,0
3513,41,HAI,325,ITA,12,12,1941,1941,12,6,1942,0,0,0,20,4,1,1,6,12,12,1941,12,12,1941,1,0,0,0,20,4,1,12,12,1941,12,12,1941,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3513,41,HAI,325,ITA,12,12,1941,1942,12,6,1942,5,3,0,20,4,1,1,6,12,12,1941,12,12,1941,1,0,0,0,20,4,1,12,12,1941,12,12,1941,0,0,0,0,1,1,0,1,4,0,2,365,346,18,18,0
3513,41,HAI,355,BUL,24,12,1941,1941,24,6,1942,0,0,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,1,1,0,1,4,0,1,7,7,18,18,0
3513,41,HAI,355,BUL,24,12,1941,1942,24,6,1942,5,3,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,1,1,0,1,4,0,2,365,358,18,18,0
3513,41,HAI,360,RUM,24,12,1941,1941,24,6,1942,0,0,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,20,4,0,1,4,0,1,7,7,18,18,18
3513,41,HAI,360,RUM,24,12,1941,1942,24,6,1942,0,0,0,20,4,1,1,6,24,12,1941,24,12,1941,1,0,0,0,20,4,1,24,12,1941,24,12,1941,0,0,0,0,20,4,0,1,4,0,2,365,358,18,18,18
3513,41,HAI,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,1,1,6,8,12,1941,8,12,1941,1,0,0,0,20,4,1,8,12,1941,8,12,1941,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3513,41,HAI,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,1,1,6,8,12,1941,8,12,1941,1,0,0,0,20,4,1,8,12,1941,8,12,1941,0,0,0,0,1,1,1,1,3,0,2,365,342,18,18,0
3514,93,NIC,255,GMY,11,12,1941,1941,11,6,1942,0,0,0,20,4,1,1,6,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3514,93,NIC,255,GMY,11,12,1941,1942,11,6,1942,5,3,0,20,4,1,1,6,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3514,93,NIC,310,HUN,19,12,1941,1941,19,6,1942,0,0,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,1,1,0,1,4,0,1,12,12,18,18,0
3514,93,NIC,310,HUN,19,12,1941,1942,19,6,1942,5,3,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,170,18,18,0
3514,93,NIC,325,ITA,11,12,1941,1941,11,6,1942,0,0,0,20,4,1,1,6,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3514,93,NIC,325,ITA,11,12,1941,1942,11,6,1942,5,3,0,20,4,1,1,6,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3514,93,NIC,355,BUL,19,12,1941,1941,19,6,1942,0,0,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,1,1,0,1,4,0,1,12,12,18,18,0
3514,93,NIC,355,BUL,19,12,1941,1942,19,6,1942,5,3,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,170,18,18,0
3514,93,NIC,360,RUM,19,12,1941,1941,19,6,1942,0,0,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,20,4,0,1,4,0,1,12,12,18,18,18
3514,93,NIC,360,RUM,19,12,1941,1942,19,6,1942,5,3,0,20,4,1,1,6,19,12,1941,19,6,1942,1,0,0,0,20,4,1,19,12,1941,19,6,1942,0,0,0,0,20,4,0,1,4,0,2,182,170,18,18,18
3514,93,NIC,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,1,1,6,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3514,93,NIC,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,1,1,6,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,159,18,18,0
3515,255,GMY,630,IRN,9,9,1943,1943,9,3,1944,0,0,0,20,4,0,1,1,9,9,1943,9,3,1944,0,0,0,0,1,1,1,9,9,1943,9,3,1944,1,0,0,0,20,4,1,3,1,0,1,113,113,18,0,18
3515,255,GMY,630,IRN,9,9,1943,1944,9,3,1944,5,3,0,20,4,0,1,1,9,9,1943,9,3,1944,0,0,0,0,1,1,1,9,9,1943,9,3,1944,1,0,0,0,20,4,1,3,1,0,2,182,69,18,0,18
3516,145,BOL,255,GMY,4,12,1943,1943,4,6,1944,0,0,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,1,27,27,18,18,0
3516,145,BOL,255,GMY,4,12,1943,1944,4,6,1944,0,0,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,2,183,156,18,18,0
3516,145,BOL,325,ITA,4,12,1943,1943,4,6,1944,0,0,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,1,27,27,18,18,0
3516,145,BOL,325,ITA,4,12,1943,1944,4,6,1944,5,3,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,2,183,156,18,18,0
3516,145,BOL,740,JPN,4,12,1943,1943,4,6,1944,0,0,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,1,27,27,18,18,0
3516,145,BOL,740,JPN,4,12,1943,1944,4,6,1944,5,3,0,20,4,0,1,3,4,12,1943,4,6,1944,1,0,0,0,20,4,1,4,12,1943,4,6,1944,0,0,0,0,1,1,1,1,3,0,2,183,156,18,18,0
3517,100,COL,255,GMY,26,11,1943,1943,26,5,1944,0,0,0,20,4,0,1,1,26,11,1943,26,5,1944,1,0,0,0,20,4,1,26,11,1943,26,5,1944,0,0,0,0,1,1,1,1,3,0,1,35,35,18,18,0
3517,100,COL,255,GMY,26,11,1943,1944,26,5,1944,5,3,0,20,4,0,1,1,26,11,1943,26,5,1944,1,0,0,0,20,4,1,26,11,1943,26,5,1944,0,0,0,0,1,1,1,1,3,0,2,182,147,18,18,0
3518,94,COS,255,GMY,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3518,94,COS,255,GMY,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3518,94,COS,325,ITA,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3518,94,COS,325,ITA,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3518,94,COS,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3518,94,COS,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,159,18,18,0
3519,40,CUB,255,GMY,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3519,40,CUB,255,GMY,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3519,40,CUB,325,ITA,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3519,40,CUB,325,ITA,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3519,40,CUB,740,JPN,9,12,1941,1941,9,6,1942,0,0,0,20,4,0,1,3,9,12,1941,9,6,1942,1,0,0,0,20,4,1,9,12,1941,9,6,1942,0,0,0,0,1,1,1,1,3,0,1,22,22,18,18,0
3519,40,CUB,740,JPN,9,12,1941,1942,9,6,1942,5,3,0,20,4,0,1,3,9,12,1941,9,6,1942,1,0,0,0,20,4,1,9,12,1941,9,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,160,18,18,0
3520,42,DOM,255,GMY,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3520,42,DOM,255,GMY,11,12,1942,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1942,11,6,1942,1,0,0,0,20,4,1,11,12,1942,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3520,42,DOM,325,ITA,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3520,42,DOM,325,ITA,11,12,1942,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1942,11,6,1942,1,0,0,0,20,4,1,11,12,1942,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3520,42,DOM,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3520,42,DOM,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,159,18,18,0
3521,92,SAL,255,GMY,12,12,1941,1941,12,6,1942,0,0,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3521,92,SAL,255,GMY,12,12,1941,1942,12,6,1942,5,3,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,163,18,18,0
3521,92,SAL,325,ITA,12,12,1941,1941,12,6,1942,0,0,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3521,92,SAL,325,ITA,12,12,1941,1942,12,6,1942,5,3,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,163,18,18,0
3521,92,SAL,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3521,92,SAL,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,159,18,18,0
3522,90,GUA,255,GMY,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3522,90,GUA,255,GMY,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3522,90,GUA,325,ITA,11,12,1941,1941,11,6,1942,0,0,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,1,20,20,18,18,0
3522,90,GUA,325,ITA,11,12,1941,1942,11,6,1942,5,3,0,20,4,0,1,3,11,12,1941,11,6,1942,1,0,0,0,20,4,1,11,12,1941,11,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,162,18,18,0
3522,90,GUA,740,JPN,9,12,1941,1941,9,6,1942,0,0,0,20,4,0,1,3,9,12,1941,9,6,1942,1,0,0,0,20,4,1,9,12,1941,9,6,1942,0,0,0,0,1,1,1,1,3,0,1,22,22,18,18,0
3522,90,GUA,740,JPN,9,12,1941,1942,9,6,1942,5,3,0,20,4,0,1,3,9,12,1941,9,6,1942,1,0,0,0,20,4,1,9,12,1941,9,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,160,18,18,0
3523,91,HON,255,GMY,13,12,1941,1941,13,6,1942,0,0,0,20,4,0,1,3,13,12,1941,13,6,1942,1,0,0,0,20,4,1,13,12,1941,13,6,1942,0,0,0,0,1,1,0,1,4,0,1,18,18,18,18,0
3523,91,HON,255,GMY,13,12,1941,1942,13,6,1942,5,3,0,20,4,0,1,3,13,12,1941,13,6,1942,1,0,0,0,20,4,1,13,12,1941,13,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,164,18,18,0
3523,91,HON,325,ITA,13,12,1941,1941,13,6,1942,0,0,0,20,4,0,1,3,13,12,1941,13,6,1942,1,0,0,0,20,4,1,13,12,1941,13,6,1942,0,0,0,0,1,1,0,1,4,0,1,18,18,18,18,0
3523,91,HON,325,ITA,13,12,1941,1942,13,6,1942,5,3,0,20,4,0,1,3,13,12,1941,13,6,1942,1,0,0,0,20,4,1,13,12,1941,13,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,164,18,18,0
3523,91,HON,740,JPN,8,12,1941,1941,8,6,1942,0,0,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,1,23,23,18,18,0
3523,91,HON,740,JPN,8,12,1941,1942,8,6,1942,5,3,0,20,4,0,1,3,8,12,1941,8,6,1942,1,0,0,0,20,4,1,8,12,1941,8,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,159,18,18,0
3524,70,MEX,255,GMY,22,5,1942,1942,22,11,1942,5,3,0,20,4,0,1,3,22,5,1942,22,11,1942,1,0,0,0,20,4,1,22,5,1942,22,11,1942,0,0,0,0,1,1,1,1,3,0,1,185,185,18,18,0
3524,70,MEX,325,ITA,22,5,1942,1942,22,11,1942,5,3,0,20,4,0,1,3,22,5,1942,22,11,1942,1,0,0,0,20,4,1,22,5,1942,22,11,1942,0,0,0,0,1,1,1,1,3,0,1,185,185,18,18,0
3524,70,MEX,740,JPN,22,5,1942,1942,22,11,1942,5,3,0,20,4,0,1,3,22,5,1942,22,11,1942,1,0,0,0,20,4,1,22,5,1942,22,11,1942,0,0,0,0,1,1,1,1,3,0,1,185,185,18,18,0
3525,95,PAN,255,GMY,12,12,1941,1941,12,6,1942,0,0,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3525,95,PAN,255,GMY,12,12,1941,1942,12,6,1942,5,3,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,163,18,18,0
3525,95,PAN,325,ITA,12,12,1941,1941,12,6,1942,0,0,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,1,19,19,18,18,0
3525,95,PAN,325,ITA,12,12,1941,1942,12,6,1942,5,3,0,20,4,0,1,3,12,12,1941,12,6,1942,1,0,0,0,20,4,1,12,12,1941,12,6,1942,0,0,0,0,1,1,0,1,4,0,2,182,163,18,18,0
3525,95,PAN,740,JPN,7,12,1941,1941,7,6,1942,0,0,0,20,4,0,1,3,7,12,1941,7,6,1942,1,0,0,0,20,4,1,7,12,1941,7,6,1942,0,0,0,0,1,1,1,1,3,0,1,24,24,18,18,0
3525,95,PAN,740,JPN,7,12,1941,1942,7,6,1942,5,3,0,20,4,0,1,3,7,12,1941,7,6,1942,1,0,0,0,20,4,1,7,12,1941,7,6,1942,0,0,0,0,1,1,1,1,3,0,2,182,158,18,18,0
3526,255,GMY,450,LBR,27,1,1944,1944,27,7,1944,5,3,0,20,4,0,1,2,27,1,1944,27,7,1944,0,0,0,0,1,1,1,27,1,1944,27,7,1944,1,0,0,0,20,4,1,3,1,0,1,183,183,18,0,18
3526,450,LBR,740,JPN,27,1,1944,1944,27,7,1944,5,3,0,20,4,0,1,2,27,1,1944,27,7,1944,1,0,0,0,20,4,1,27,1,1944,27,7,1944,0,0,0,0,1,1,1,1,3,0,1,183,183,18,18,0
3527,255,GMY,530,ETH,14,12,1942,1942,14,6,1943,0,0,0,20,4,0,1,3,14,12,1942,14,6,1943,0,0,0,0,1,1,1,14,12,1942,14,6,1943,1,0,0,0,20,4,1,3,1,0,1,17,17,18,0,18
3527,255,GMY,530,ETH,14,12,1942,1943,14,6,1943,5,3,0,20,4,0,1,3,14,12,1942,14,6,1943,0,0,0,0,1,1,1,14,12,1942,14,6,1943,1,0,0,0,20,4,1,3,1,0,2,182,165,18,0,18
3527,325,ITA,530,ETH,14,12,1942,1942,14,6,1943,0,0,0,20,4,0,1,3,14,12,1942,14,6,1943,0,0,0,0,1,1,1,14,12,1942,14,6,1943,1,0,0,0,20,4,1,3,1,0,1,17,17,18,0,18
3527,325,ITA,530,ETH,14,12,1942,1943,14,6,1943,5,3,0,20,4,0,1,3,14,12,1942,14,6,1943,0,0,0,0,1,1,1,14,12,1942,14,6,1943,1,0,0,0,20,4,1,3,1,0,2,182,165,18,0,18
3527,530,ETH,740,JPN,14,12,1942,1942,14,6,1943,0,0,0,20,4,0,1,3,14,12,1942,14,6,1943,1,0,0,0,20,4,1,14,12,1942,14,6,1943,0,0,0,0,1,1,1,1,3,0,1,17,17,18,18,0
3527,530,ETH,740,JPN,14,12,1942,1943,14,6,1943,5,3,0,20,4,0,1,3,14,12,1942,14,6,1943,1,0,0,0,20,4,1,14,12,1942,14,6,1943,0,0,0,0,1,1,1,1,3,0,2,182,165,18,18,0
3540,800,THI,812,LAO,30,12,1983,1983,14,6,1986,0,0,0,18,4,1,1,1,30,12,1983,14,6,1986,0,0,0,0,18,4,1,30,12,1983,14,6,1986,1,0,0,0,19,4,1,3,1,0,1,1,1,17,17,16
3540,800,THI,812,LAO,30,12,1983,1984,14,6,1986,0,0,0,18,4,1,1,1,30,12,1983,14,6,1986,0,0,0,0,18,4,1,30,12,1983,14,6,1986,1,0,0,0,19,4,1,3,1,0,2,366,365,17,17,16
3540,800,THI,812,LAO,30,12,1983,1985,14,6,1986,0,0,0,18,4,1,1,1,30,12,1983,14,6,1986,0,0,0,0,18,4,1,30,12,1983,14,6,1986,1,0,0,0,19,4,1,3,1,0,3,731,365,17,17,16
3540,800,THI,812,LAO,30,12,1983,1986,14,6,1986,5,3,2,18,4,1,1,1,30,12,1983,14,6,1986,0,0,0,2,18,4,1,30,12,1983,14,6,1986,1,0,0,2,19,4,1,3,1,0,4,896,165,17,17,16
3541,2,USA,630,IRN,19,2,1984,1984,30,4,1984,5,3,0,8,3,1,1,1,19,2,1984,30,4,1984,1,0,0,0,8,3,1,19,2,1984,30,4,1984,0,1,2,0,8,3,1,1,3,0,1,72,72,7,7,7
3542,360,RUM,365,RUS,26,6,1940,1940,28,6,1940,4,2,0,16,4,0,1,1,26,6,1940,28,6,1940,0,0,0,0,1,1,1,26,6,1940,28,6,1940,1,1,1,0,16,4,1,3,1,0,1,3,3,14,0,14
3550,2,USA,135,PER,24,4,1992,1992,24,4,1992,5,3,0,19,4,0,1,1,24,4,1992,24,4,1992,0,0,0,0,1,1,1,24,4,1992,24,4,1992,1,0,0,0,19,4,1,3,1,0,1,1,1,16,0,16
3551,2,USA,345,YUG,16,7,1992,1992,2,10,1996,0,1,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,1,168,168,13,13,0
3551,2,USA,345,YUG,16,7,1992,1993,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,2,533,365,13,13,0
3551,2,USA,345,YUG,16,7,1992,1994,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,3,898,365,13,13,0
3551,2,USA,345,YUG,16,7,1992,1995,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,4,1263,365,13,13,0
3551,2,USA,345,YUG,16,7,1992,1996,2,10,1996,1,1,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,5,1539,276,13,13,0
3551,20,CAN,345,YUG,16,7,1992,1992,16,7,1992,5,3,0,7,3,0,11,1,16,7,1992,16,7,1992,1,1,2,0,7,3,1,16,7,1992,16,7,1992,0,0,0,0,1,1,1,2,3,0,1,1,1,7,7,0
3551,200,UKG,345,YUG,16,7,1992,1992,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,1,168,168,13,13,0
3551,200,UKG,345,YUG,16,7,1992,1993,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,2,533,365,13,13,0
3551,200,UKG,345,YUG,16,7,1992,1994,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,3,898,365,13,13,0
3551,200,UKG,345,YUG,16,7,1992,1995,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,4,1263,365,13,13,0
3551,200,UKG,345,YUG,16,7,1992,1996,2,10,1996,1,1,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,1,3,0,5,1539,276,13,13,0
3551,210,NTH,345,YUG,16,7,1992,1992,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,2,3,0,1,168,168,13,13,0
3551,210,NTH,345,YUG,16,7,1992,1993,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,2,3,0,2,533,365,13,13,0
3551,210,NTH,345,YUG,16,7,1992,1994,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,2,3,0,3,898,365,13,13,0
3551,210,NTH,345,YUG,16,7,1992,1995,2,10,1996,0,0,0,15,4,0,11,1,16,7,1992,2,10,1996,1,1,2,0,15,4,1,16,7,1992,2,10,1996,0,0,0,0,1,1,1,2,3,0,4,1263,365,13,13,0
